326 18 	 [(326,8)0.838197] 	 [(562,9)0.981742] 	 0.853785 	 1
326 19 	 [(326,1)0.941520] 	 [(74,10)0.983152] 	 0.957655 	 1
326 20 	 [(326,2)0.828996] 	 [(498,10)0.978275] 	 0.847406 	 1
327 11 	 [(327,9)0.281672] 	 [(780,6)0.972138] 	 0.289745 	 1
327 12 	 [(327,2)0.687676] 	 [(586,9)0.979539] 	 0.702040 	 1
327 13 	 [(327,9)0.368753] 	 [(31,10)0.980357] 	 0.376142 	 1
327 14 	 [(327,7)0.578540] 	 [(237,7)0.974268] 	 0.593820 	 1
327 15 	 [(327,2)0.666002] 	 [(237,4)0.971953] 	 0.685220 	 1
327 16 	 [(327,6)0.665480] 	 [(186,6)0.980748] 	 0.678543 	 1
327 17 	 [(327,2)0.656268] 	 [(585,9)0.976030] 	 0.672385 	 1
327 18 	 [(327,2)0.706178] 	 [(748,4)0.975416] 	 0.723976 	 1
327 19 	 [(327,2)0.695946] 	 [(65,9)0.975840] 	 0.713176 	 1
327 20 	 [(327,2)0.553111] 	 [(427,2)0.977803] 	 0.565667 	 1
328 11 	 [(328,7)0.640756] 	 [(238,7)0.974342] 	 0.657629 	 1
328 12 	 [(328,1)0.691594] 	 [(733,3)0.976450] 	 0.708274 	 1
328 13 	 [(328,10)0.570161] 	 [(572,10)0.976398] 	 0.583943 	 1
328 14 	 [(328,10)0.722268] 	 [(687,6)0.971694] 	 0.743308 	 1
328 15 	 [(328,6)0.725345] 	 [(692,9)0.970650] 	 0.747278 	 1
328 16 	 [(328,9)0.717185] 	 [(402,5)0.970969] 	 0.738628 	 1
328 17 	 [(328,7)0.734147] 	 [(294,2)0.976004] 	 0.752197 	 1
328 18 	 [(328,9)0.733481] 	 [(561,4)0.970946] 	 0.755429 	 1
328 19 	 [(328,6)0.776609] 	 [(687,7)0.971095] 	 0.799725 	 1
328 20 	 [(328,2)0.770345] 	 [(54,9)0.970636] 	 0.793650 	 1
329 11 	 [(329,10)0.809120] 	 [(215,5)0.982766] 	 0.823309 	 1
329 12 	 [(329,1)0.807333] 	 [(551,10)0.976959] 	 0.826373 	 1
329 13 	 [(329,7)0.798883] 	 [(8,6)0.982532] 	 0.813086 	 1
329 14 	 [(329,1)0.775682] 	 [(470,9)0.978460] 	 0.792758 	 1
329 15 	 [(329,2)0.807270] 	 [(595,9)0.982381] 	 0.821748 	 1
329 16 	 [(329,2)0.777566] 	 [(97,9)0.981657] 	 0.792095 	 1
329 17 	 [(329,2)0.761077] 	 [(267,2)0.980549] 	 0.776174 	 1
329 18 	 [(329,2)0.769018] 	 [(267,2)0.979926] 	 0.784772 	 1
329 19 	 [(329,2)0.778574] 	 [(217,9)0.979373] 	 0.794972 	 1
329 20 	 [(329,2)0.753381] 	 [(539,7)0.981020] 	 0.767957 	 1
330 11 	 [(330,10)0.489649] 	 [(573,5)0.974313] 	 0.502558 	 1
330 12 	 [(330,1)0.583647] 	 [(407,1)0.979480] 	 0.595874 	 1
330 13 	 [(330,6)0.744609] 	 [(573,9)0.957467] 	 0.777686 	 1
330 14 	 [(330,6)0.678908] 	 [(573,5)0.979428] 	 0.693168 	 1
330 15 	 [(330,1)0.610301] 	 [(697,10)0.976772] 	 0.624814 	 1
330 16 	 [(330,1)0.712392] 	 [(51,5)0.980200] 	 0.726782 	 1
330 17 	 [(330,1)0.680046] 	 [(697,8)0.981274] 	 0.693024 	 1
330 18 	 [(330,1)0.705937] 	 [(254,9)0.981026] 	 0.719591 	 1
330 19 	 [(330,2)0.817691] 	 [(334,5)0.981621] 	 0.833001 	 1
330 20 	 [(330,2)0.775503] 	 [(678,1)0.980410] 	 0.790999 	 1
331 11 	 [(331,5)0.658672] 	 [(682,4)0.981330] 	 0.671203 	 1
331 12 	 [(331,1)0.774555] 	 [(442,6)0.975068] 	 0.794360 	 1
331 13 	 [(331,7)0.528999] 	 [(82,3)0.982385] 	 0.538484 	 1
331 14 	 [(331,1)0.900040] 	 [(713,5)0.974100] 	 0.923971 	 1
331 15 	 [(331,1)0.757552] 	 [(352,6)0.984429] 	 0.769534 	 1
331 16 	 [(331,2)0.822590] 	 [(28,2)0.984224] 	 0.835775 	 1
331 17 	 [(331,1)0.983205] 	 [(195,5)0.976623] 	 1.006740 	 0
331 18 	 [(331,2)0.782497] 	 [(299,4)0.980745] 	 0.797860 	 1
331 19 	 [(331,2)0.787502] 	 [(342,4)0.983601] 	 0.800632 	 1
331 20 	 [(331,2)0.510994] 	 [(459,7)0.980782] 	 0.521007 	 1
332 11 	 [(332,4)0.642822] 	 [(284,5)0.977426] 	 0.657668 	 1
332 12 	 [(332,2)0.422795] 	 [(540,10)0.970953] 	 0.435443 	 1
332 13 	 [(332,8)0.442399] 	 [(333,10)0.975293] 	 0.453606 	 1
332 14 	 [(332,1)0.428602] 	 [(32,5)0.967364] 	 0.443062 	 1
332 15 	 [(332,2)0.532421] 	 [(547,6)0.970488] 	 0.548612 	 1
332 16 	 [(332,1)0.565423] 	 [(704,4)0.980408] 	 0.576722 	 1
332 17 	 [(332,1)0.525250] 	 [(394,6)0.975239] 	 0.538586 	 1
332 18 	 [(332,2)0.441729] 	 [(31,4)0.972771] 	 0.454094 	 1
332 19 	 [(332,2)0.392044] 	 [(757,7)0.973963] 	 0.402525 	 1
332 20 	 [(332,2)0.240808] 	 [(32,9)0.977002] 	 0.246476 	 1
333 11 	 [(333,10)0.547756] 	 [(430,10)0.967599] 	 0.566098 	 1
333 12 	 [(333,2)0.233097] 	 [(611,8)0.971115] 	 0.240030 	 1
333 13 	 [(333,10)0.572077] 	 [(698,9)0.964768] 	 0.592968 	 1
333 14 	 [(333,2)0.536742] 	 [(698,9)0.975755] 	 0.550079 	 1
333 15 	 [(333,2)0.356417] 	 [(698,3)0.971474] 	 0.366883 	 1
333 16 	 [(333,2)0.261097] 	 [(129,6)0.963461] 	 0.270999 	 1
333 17 	 [(333,2)0.545032] 	 [(750,2)0.968246] 	 0.562907 	 1
333 18 	 [(333,1)0.551015] 	 [(431,6)0.975071] 	 0.565102 	 1
333 19 	 [(333,5)0.622358] 	 [(688,4)0.980707] 	 0.634601 	 1
333 20 	 [(333,2)0.298652] 	 [(195,3)0.970202] 	 0.307825 	 1
334 11 	 [(334,7)0.408023] 	 [(394,6)0.972076] 	 0.419744 	 1
334 12 	 [(334,2)0.512821] 	 [(460,10)0.972317] 	 0.527422 	 1
334 13 	 [(334,8)0.465709] 	 [(51,5)0.968658] 	 0.480778 	 1
334 14 	 [(334,3)0.531581] 	 [(67,7)0.970879] 	 0.547525 	 1
334 15 	 [(334,9)0.633350] 	 [(394,6)0.967824] 	 0.654406 	 1
334 16 	 [(334,1)0.751708] 	 [(373,2)0.971182] 	 0.774014 	 1
334 17 	 [(334,2)0.333885] 	 [(15,5)0.968511] 	 0.344741 	 1
334 18 	 [(334,2)0.566801] 	 [(32,3)0.967548] 	 0.585812 	 1
334 19 	 [(334,8)0.815300] 	 [(550,5)0.971973] 	 0.838809 	 1
334 20 	 [(334,8)0.520147] 	 [(394,6)0.958910] 	 0.542436 	 1
335 11 	 [(335,4)0.388398] 	 [(230,6)0.978978] 	 0.396738 	 1
335 12 	 [(335,1)0.757742] 	 [(442,8)0.984145] 	 0.769950 	 1
335 13 	 [(335,9)0.241425] 	 [(36,4)0.970151] 	 0.248853 	 1
335 14 	 [(335,4)0.628287] 	 [(339,3)0.982529] 	 0.639459 	 1
335 15 	 [(335,4)0.608829] 	 [(488,9)0.978404] 	 0.622267 	 1
335 16 	 [(335,6)0.582830] 	 [(442,3)0.980898] 	 0.594180 	 1
335 17 	 [(335,7)0.716809] 	 [(488,9)0.976358] 	 0.734166 	 1
335 18 	 [(335,10)0.664948] 	 [(590,6)0.982818] 	 0.676573 	 1
335 19 	 [(335,2)0.791451] 	 [(348,9)0.976916] 	 0.810153 	 1
335 20 	 [(335,1)0.603367] 	 [(142,5)0.973138] 	 0.620022 	 1
336 11 	 [(336,10)0.744144] 	 [(425,7)0.957619] 	 0.777077 	 1
336 12 	 [(336,4)0.951360] 	 [(71,2)0.969826] 	 0.980959 	 1
336 13 	 [(336,10)0.885285] 	 [(425,10)0.950522] 	 0.931367 	 1
336 14 	 [(336,4)0.936478] 	 [(434,3)0.965079] 	 0.970364 	 1
336 15 	 [(336,6)0.929579] 	 [(158,9)0.964036] 	 0.964258 	 1
336 16 	 [(336,6)0.893315] 	 [(294,7)0.967434] 	 0.923386 	 1
336 17 	 [(336,2)0.860194] 	 [(539,10)0.969595] 	 0.887168 	 1
336 18 	 [(336,2)0.901341] 	 [(317,2)0.948498] 	 0.950282 	 1
336 19 	 [(336,2)0.871035] 	 [(111,5)0.951984] 	 0.914968 	 1
336 20 	 [(336,2)0.849548] 	 [(280,4)0.962566] 	 0.882587 	 1
337 11 	 [(337,8)0.817998] 	 [(418,6)0.959303] 	 0.852700 	 1
337 12 	 [(337,8)0.963428] 	 [(519,1)0.965742] 	 0.997604 	 1
337 13 	 [(337,9)0.599596] 	 [(648,8)0.961019] 	 0.623917 	 1
337 14 	 [(337,1)0.841630] 	 [(553,7)0.970485] 	 0.867226 	 1
337 15 	 [(337,1)0.867861] 	 [(553,4)0.979730] 	 0.885817 	 1
337 16 	 [(337,8)0.885113] 	 [(539,8)0.966783] 	 0.915524 	 1
337 17 	 [(337,2)0.925082] 	 [(553,9)0.959571] 	 0.964058 	 1
337 18 	 [(337,9)0.877657] 	 [(378,10)0.968639] 	 0.906072 	 1
337 19 	 [(337,2)0.786469] 	 [(167,4)0.963445] 	 0.816309 	 1
337 20 	 [(337,2)0.791878] 	 [(181,2)0.963069] 	 0.822244 	 1
338 11 	 [(338,9)0.352120] 	 [(387,1)0.970891] 	 0.362677 	 1
338 12 	 [(338,1)0.594305] 	 [(251,7)0.979530] 	 0.606725 	 1
338 13 	 [(338,10)0.462010] 	 [(373,2)0.962624] 	 0.479949 	 1
338 14 	 [(338,2)0.667382] 	 [(651,9)0.974411] 	 0.684908 	 1
338 15 	 [(338,7)0.726242] 	 [(759,2)0.981068] 	 0.740257 	 1
338 16 	 [(338,2)0.645747] 	 [(259,2)0.983599] 	 0.656514 	 1
338 17 	 [(338,2)0.681736] 	 [(651,9)0.977158] 	 0.697672 	 1
338 18 	 [(338,2)0.563815] 	 [(681,2)0.974687] 	 0.578457 	 1
338 19 	 [(338,2)0.577975] 	 [(53,10)0.974084] 	 0.593352 	 1
338 20 	 [(338,2)0.644677] 	 [(208,4)0.981495] 	 0.656832 	 1
339 11 	 [(339,6)0.609153] 	 [(39,1)0.981067] 	 0.620909 	 1
339 12 	 [(339,9)0.718172] 	 [(449,4)0.986861] 	 0.727734 	 1
339 13 	 [(339,10)0.719075] 	 [(550,1)0.979951] 	 0.733787 	 1
339 14 	 [(339,3)0.672425] 	 [(635,6)0.982130] 	 0.684660 	 1
339 15 	 [(339,9)0.648951] 	 [(283,4)0.981001] 	 0.661519 	 1
339 16 	 [(339,3)0.795148] 	 [(718,3)0.974064] 	 0.816320 	 1
339 17 	 [(339,3)0.657104] 	 [(503,9)0.978665] 	 0.671429 	 1
339 18 	 [(339,2)0.779477] 	 [(548,1)0.980213] 	 0.795212 	 1
339 19 	 [(339,2)0.789062] 	 [(1,7)0.981284] 	 0.804112 	 1
339 20 	 [(339,7)0.828807] 	 [(503,2)0.978197] 	 0.847280 	 1
340 11 	 [(340,6)0.664404] 	 [(652,2)0.982966] 	 0.675918 	 1
340 12 	 [(340,1)0.496231] 	 [(704,4)0.979379] 	 0.506679 	 1
340 13 	 [(340,3)0.694801] 	 [(654,2)0.983454] 	 0.706491 	 1
340 14 	 [(340,8)0.606508] 	 [(541,10)0.979875] 	 0.618965 	 1
340 15 	 [(340,8)0.752061] 	 [(541,7)0.976133] 	 0.770449 	 1
340 16 	 [(340,8)0.782107] 	 [(488,2)0.982362] 	 0.796149 	 1
340 17 	 [(340,10)0.756123] 	 [(248,4)0.980625] 	 0.771062 	 1
340 18 	 [(340,10)0.730248] 	 [(411,3)0.980714] 	 0.744609 	 1
340 19 	 [(340,6)0.780056] 	 [(93,3)0.984266] 	 0.792526 	 1
340 20 	 [(340,4)0.767417] 	 [(601,10)0.970140] 	 0.791037 	 1
341 11 	 [(341,6)0.441517] 	 [(101,2)0.982107] 	 0.449561 	 1
341 12 	 [(341,1)0.545356] 	 [(533,10)0.984876] 	 0.553731 	 1
341 13 	 [(341,5)0.597712] 	 [(59,6)0.984470] 	 0.607141 	 1
341 14 	 [(341,1)0.454517] 	 [(367,1)0.981400] 	 0.463131 	 1
341 15 	 [(341,1)0.538157] 	 [(71,10)0.980869] 	 0.548653 	 1
341 16 	 [(341,1)0.609548] 	 [(453,2)0.984508] 	 0.619140 	 1
341 17 	 [(341,1)0.566377] 	 [(36,2)0.980815] 	 0.577455 	 1
341 18 	 [(341,6)0.686497] 	 [(39,5)0.979227] 	 0.701060 	 1
341 19 	 [(341,1)0.674387] 	 [(477,5)0.978936] 	 0.688898 	 1
341 20 	 [(341,2)0.453680] 	 [(64,9)0.981298] 	 0.462326 	 1
342 11 	 [(342,10)0.252210] 	 [(2,10)0.977908] 	 0.257908 	 1
342 12 	 [(342,1)0.510119] 	 [(370,3)0.984504] 	 0.518148 	 1
342 13 	 [(342,8)0.572157] 	 [(581,1)0.980589] 	 0.583483 	 1
342 14 	 [(342,1)0.619235] 	 [(19,5)0.981694] 	 0.630782 	 1
342 15 	 [(342,6)0.665150] 	 [(364,5)0.978172] 	 0.679993 	 1
342 16 	 [(342,4)0.515910] 	 [(478,3)0.976113] 	 0.528535 	 1
342 17 	 [(342,1)0.576482] 	 [(91,10)0.984622] 	 0.585486 	 1
342 18 	 [(342,8)0.645415] 	 [(469,2)0.970401] 	 0.665101 	 1
342 19 	 [(342,4)0.698950] 	 [(472,10)0.973906] 	 0.717677 	 1
342 20 	 [(342,1)0.828258] 	 [(71,10)0.982890] 	 0.842676 	 1
343 11 	 [(343,4)0.732029] 	 [(280,3)0.977016] 	 0.749250 	 1
343 12 	 [(343,1)0.544536] 	 [(269,7)0.979930] 	 0.555689 	 1
343 13 	 [(343,5)0.656282] 	 [(481,2)0.979360] 	 0.670113 	 1
343 14 	 [(343,1)0.645045] 	 [(65,5)0.972683] 	 0.663161 	 1
343 15 	 [(343,3)0.784216] 	 [(379,5)0.968398] 	 0.809808 	 1
343 16 	 [(343,2)0.784478] 	 [(65,5)0.973408] 	 0.805909 	 1
343 17 	 [(343,1)0.638313] 	 [(430,1)0.970961] 	 0.657403 	 1
343 18 	 [(343,2)0.513343] 	 [(198,6)0.973035] 	 0.527569 	 1
343 19 	 [(343,2)0.407065] 	 [(165,5)0.973059] 	 0.418335 	 1
343 20 	 [(343,2)0.383675] 	 [(718,8)0.972437] 	 0.394550 	 1
344 11 	 [(344,4)0.719466] 	 [(98,10)0.970723] 	 0.741165 	 1
344 12 	 [(344,7)0.907847] 	 [(446,10)0.972760] 	 0.933269 	 1
344 13 	 [(344,5)0.817949] 	 [(513,3)0.974068] 	 0.839725 	 1
344 14 	 [(344,5)0.836857] 	 [(98,10)0.966618] 	 0.865758 	 1
344 15 	 [(344,4)0.891891] 	 [(523,1)0.974133] 	 0.915574 	 1
344 16 	 [(344,1)0.885844] 	 [(446,10)0.973691] 	 0.909779 	 1
344 17 	 [(344,2)0.886237] 	 [(479,6)0.979786] 	 0.904521 	 1
344 18 	 [(344,2)0.890224] 	 [(739,7)0.967494] 	 0.920134 	 1
344 19 	 [(344,1)0.839634] 	 [(446,10)0.972955] 	 0.862973 	 1
344 20 	 [(344,1)0.802138] 	 [(656,2)0.979510] 	 0.818918 	 1
345 11 	 [(345,9)0.752589] 	 [(216,4)0.979977] 	 0.767966 	 1
345 12 	 [(345,1)0.612183] 	 [(247,10)0.982477] 	 0.623102 	 1
345 13 	 [(345,8)0.605745] 	 [(243,10)0.979168] 	 0.618632 	 1
345 14 	 [(345,1)0.595773] 	 [(247,10)0.979910] 	 0.607987 	 1
345 15 	 [(345,5)0.725652] 	 [(215,10)0.980544] 	 0.740050 	 1
345 16 	 [(345,1)0.722372] 	 [(616,9)0.981559] 	 0.735944 	 1
345 17 	 [(345,1)0.625890] 	 [(766,8)0.982732] 	 0.636888 	 1
345 18 	 [(345,2)0.646568] 	 [(194,10)0.982163] 	 0.658310 	 1
345 19 	 [(345,2)0.721879] 	 [(247,5)0.980449] 	 0.736274 	 1
345 20 	 [(345,2)0.617619] 	 [(551,3)0.981336] 	 0.629365 	 1
346 11 	 [(346,8)0.560178] 	 [(680,5)0.974045] 	 0.575105 	 1
346 12 	 [(346,1)0.650636] 	 [(530,7)0.974963] 	 0.667344 	 1
346 13 	 [(346,10)0.433655] 	 [(769,1)0.971438] 	 0.446405 	 1
346 14 	 [(346,1)0.440421] 	 [(219,3)0.977859] 	 0.450393 	 1
346 15 	 [(346,1)0.605370] 	 [(516,2)0.972475] 	 0.622504 	 1
346 16 	 [(346,10)0.739086] 	 [(680,5)0.969963] 	 0.761973 	 1
346 17 	 [(346,10)0.717659] 	 [(680,8)0.971280] 	 0.738880 	 1
346 18 	 [(346,8)0.685013] 	 [(195,1)0.980032] 	 0.698970 	 1
346 19 	 [(346,1)0.708955] 	 [(516,2)0.974123] 	 0.727788 	 1
346 20 	 [(346,10)0.707290] 	 [(161,3)0.977190] 	 0.723800 	 1
347 11 	 [(347,9)0.860848] 	 [(237,4)0.976880] 	 0.881222 	 1
347 12 	 [(347,2)0.823135] 	 [(34,10)0.980774] 	 0.839271 	 1
347 13 	 [(347,3)0.805819] 	 [(206,5)0.985983] 	 0.817275 	 1
347 14 	 [(347,2)0.776350] 	 [(429,8)0.978976] 	 0.793023 	 1
347 15 	 [(347,2)0.830569] 	 [(71,2)0.981486] 	 0.846236 	 1
347 16 	 [(347,2)0.669510] 	 [(538,2)0.977099] 	 0.685202 	 1
347 17 	 [(347,2)0.809153] 	 [(139,6)0.985456] 	 0.821095 	 1
347 18 	 [(347,2)0.760709] 	 [(41,10)0.977238] 	 0.778428 	 1
347 19 	 [(347,2)0.676638] 	 [(429,4)0.971474] 	 0.696507 	 1
347 20 	 [(347,2)0.803055] 	 [(90,2)0.974756] 	 0.823852 	 1
348 11 	 [(348,10)0.791199] 	 [(656,8)0.982096] 	 0.805623 	 1
348 12 	 [(348,1)0.603891] 	 [(405,2)0.984674] 	 0.613290 	 1
348 13 	 [(348,9)0.562443] 	 [(374,6)0.982817] 	 0.572276 	 1
348 14 	 [(348,1)0.813612] 	 [(550,9)0.985069] 	 0.825944 	 1
348 15 	 [(348,3)0.837137] 	 [(690,2)0.984817] 	 0.850043 	 1
348 16 	 [(348,1)0.797357] 	 [(125,6)0.981087] 	 0.812728 	 1
348 17 	 [(348,1)0.776221] 	 [(436,9)0.986127] 	 0.787141 	 1
348 18 	 [(348,2)0.722652] 	 [(457,4)0.976155] 	 0.740305 	 1
348 19 	 [(348,2)0.756333] 	 [(473,1)0.981705] 	 0.770428 	 1
348 20 	 [(348,1)0.747813] 	 [(606,6)0.982861] 	 0.760853 	 1
349 11 	 [(349,8)0.441574] 	 [(296,7)0.970748] 	 0.454880 	 1
349 12 	 [(349,2)0.584585] 	 [(547,1)0.970471] 	 0.602372 	 1
349 13 	 [(349,6)0.614783] 	 [(411,5)0.973528] 	 0.631500 	 1
349 14 	 [(349,1)0.518244] 	 [(31,10)0.972311] 	 0.533002 	 1
349 15 	 [(349,1)0.566987] 	 [(363,3)0.975780] 	 0.581060 	 1
349 16 	 [(349,2)0.505296] 	 [(338,7)0.976062] 	 0.517688 	 1
349 17 	 [(349,2)0.521099] 	 [(540,3)0.979979] 	 0.531745 	 1
349 18 	 [(349,1)0.574799] 	 [(51,8)0.979003] 	 0.587127 	 1
349 19 	 [(349,2)0.409500] 	 [(651,4)0.975646] 	 0.419722 	 1
349 20 	 [(349,2)0.600938] 	 [(540,10)0.972409] 	 0.617989 	 1
350 11 	 [(350,5)0.526013] 	 [(458,10)0.976116] 	 0.538884 	 1
350 12 	 [(350,1)0.741215] 	 [(532,5)0.972070] 	 0.762512 	 1
350 13 	 [(350,5)0.424812] 	 [(458,4)0.967253] 	 0.439194 	 1
350 14 	 [(350,5)0.721821] 	 [(541,8)0.959119] 	 0.752588 	 1
350 15 	 [(350,8)0.709753] 	 [(510,5)0.975280] 	 0.727743 	 1
350 16 	 [(350,5)0.664711] 	 [(426,7)0.973279] 	 0.682960 	 1
350 17 	 [(350,4)0.732639] 	 [(191,10)0.971955] 	 0.753779 	 1
350 18 	 [(350,4)0.708205] 	 [(295,8)0.962468] 	 0.735822 	 1
350 19 	 [(350,7)0.699827] 	 [(42,8)0.973753] 	 0.718690 	 1
350 20 	 [(350,2)0.702417] 	 [(458,9)0.970893] 	 0.723475 	 1
351 11 	 [(351,8)0.617361] 	 [(588,3)0.979780] 	 0.630102 	 1
351 12 	 [(351,1)0.535636] 	 [(71,2)0.969894] 	 0.552262 	 1
351 13 	 [(351,9)0.868796] 	 [(282,5)0.975208] 	 0.890883 	 1
351 14 	 [(351,1)0.709371] 	 [(211,1)0.974098] 	 0.728234 	 1
351 15 	 [(351,2)0.773778] 	 [(71,2)0.974115] 	 0.794339 	 1
351 16 	 [(351,1)0.599777] 	 [(180,1)0.965522] 	 0.621195 	 1
351 17 	 [(351,2)0.782619] 	 [(281,8)0.967532] 	 0.808882 	 1
351 18 	 [(351,2)0.736493] 	 [(429,3)0.964234] 	 0.763811 	 1
351 19 	 [(351,1)0.734672] 	 [(505,7)0.969639] 	 0.757676 	 1
351 20 	 [(351,1)0.787652] 	 [(484,1)0.968624] 	 0.813166 	 1
352 11 	 [(352,10)0.683781] 	 [(543,1)0.976078] 	 0.700539 	 1
352 12 	 [(352,5)0.776372] 	 [(146,1)0.973997] 	 0.797099 	 1
352 13 	 [(352,10)0.855684] 	 [(416,2)0.975966] 	 0.876756 	 1
352 14 	 [(352,1)0.648259] 	 [(513,9)0.975071] 	 0.664833 	 1
352 15 	 [(352,1)0.722095] 	 [(200,6)0.977587] 	 0.738650 	 1
352 16 	 [(352,5)0.822010] 	 [(464,2)0.978881] 	 0.839745 	 1
352 17 	 [(352,4)0.837836] 	 [(152,2)0.968749] 	 0.864864 	 1
352 18 	 [(352,4)0.797725] 	 [(601,5)0.982786] 	 0.811698 	 1
352 19 	 [(352,2)0.824494] 	 [(601,4)0.982321] 	 0.839333 	 1
352 20 	 [(352,6)0.799775] 	 [(634,7)0.979963] 	 0.816128 	 1
353 11 	 [(353,8)0.742492] 	 [(571,5)0.973130] 	 0.762994 	 1
353 12 	 [(353,1)0.609962] 	 [(595,4)0.974665] 	 0.625817 	 1
353 13 	 [(353,6)0.835642] 	 [(434,3)0.976660] 	 0.855612 	 1
353 14 	 [(353,1)0.793018] 	 [(281,4)0.979816] 	 0.809354 	 1
353 15 	 [(353,6)0.858357] 	 [(7,7)0.979734] 	 0.876112 	 1
353 16 	 [(353,2)0.885492] 	 [(376,6)0.977330] 	 0.906032 	 1
353 17 	 [(353,7)0.755584] 	 [(380,9)0.975839] 	 0.774292 	 1
353 18 	 [(353,10)0.797835] 	 [(417,7)0.979438] 	 0.814584 	 1
353 19 	 [(353,1)0.676371] 	 [(376,6)0.979611] 	 0.690449 	 1
353 20 	 [(353,4)0.690563] 	 [(339,6)0.980911] 	 0.704002 	 1
354 11 	 [(354,6)0.714088] 	 [(8,3)0.976409] 	 0.731341 	 1
354 12 	 [(354,6)0.808398] 	 [(512,6)0.973780] 	 0.830165 	 1
354 13 	 [(354,8)0.637057] 	 [(8,1)0.973271] 	 0.654553 	 1
354 14 	 [(354,3)0.875314] 	 [(551,6)0.972972] 	 0.899629 	 1
354 15 	 [(354,4)0.783004] 	 [(510,10)0.967415] 	 0.809378 	 1
354 16 	 [(354,5)0.821272] 	 [(301,8)0.980735] 	 0.837405 	 1
354 17 	 [(354,2)0.858026] 	 [(648,3)0.971885] 	 0.882847 	 1
354 18 	 [(354,6)0.753784] 	 [(694,8)0.976850] 	 0.771648 	 1
354 19 	 [(354,3)0.821683] 	 [(381,10)0.971949] 	 0.845397 	 1
354 20 	 [(354,6)0.840918] 	 [(335,2)0.978733] 	 0.859190 	 1
355 11 	 [(355,10)0.351874] 	 [(505,3)0.961459] 	 0.365979 	 1
355 12 	 [(355,2)0.792570] 	 [(262,9)0.957955] 	 0.827356 	 1
355 13 	 [(355,7)0.687880] 	 [(521,9)0.963878] 	 0.713659 	 1
355 14 	 [(355,1)0.701041] 	 [(521,10)0.961013] 	 0.729481 	 1
355 15 	 [(355,2)0.743062] 	 [(506,2)0.954714] 	 0.778308 	 1
355 16 	 [(355,8)0.850791] 	 [(281,2)0.957369] 	 0.888676 	 1
355 17 	 [(355,2)0.807402] 	 [(202,2)0.942171] 	 0.856959 	 1
355 18 	 [(355,2)0.812258] 	 [(760,2)0.965456] 	 0.841321 	 1
355 19 	 [(355,2)0.736203] 	 [(233,2)0.966842] 	 0.761451 	 1
355 20 	 [(355,2)0.707529] 	 [(760,2)0.965965] 	 0.732458 	 1
356 11 	 [(356,8)0.650107] 	 [(430,9)0.970028] 	 0.670194 	 1
356 12 	 [(356,7)0.813823] 	 [(122,8)0.965593] 	 0.842822 	 1
356 13 	 [(356,8)0.636295] 	 [(430,9)0.970445] 	 0.655673 	 1
356 14 	 [(356,2)0.729292] 	 [(408,5)0.968345] 	 0.753132 	 1
356 15 	 [(356,4)0.682519] 	 [(430,3)0.974668] 	 0.700258 	 1
356 16 	 [(356,3)0.713544] 	 [(361,8)0.972683] 	 0.733583 	 1
356 17 	 [(356,10)0.722753] 	 [(719,8)0.976996] 	 0.739771 	 1
356 18 	 [(356,2)0.477946] 	 [(203,10)0.973993] 	 0.490708 	 1
356 19 	 [(356,10)0.686292] 	 [(599,7)0.969662] 	 0.707764 	 1
356 20 	 [(356,2)0.578111] 	 [(122,8)0.970395] 	 0.595748 	 1
357 11 	 [(357,9)0.418102] 	 [(160,3)0.975941] 	 0.428409 	 1
357 12 	 [(357,2)0.841404] 	 [(284,1)0.978966] 	 0.859482 	 1
357 13 	 [(357,9)0.638544] 	 [(301,1)0.980004] 	 0.651573 	 1
357 14 	 [(357,2)0.743049] 	 [(158,2)0.977925] 	 0.759822 	 1
357 15 	 [(357,1)0.851404] 	 [(501,8)0.975822] 	 0.872499 	 1
357 16 	 [(357,2)0.807829] 	 [(124,2)0.975569] 	 0.828059 	 1
357 17 	 [(357,1)0.812153] 	 [(760,9)0.984194] 	 0.825196 	 1
357 18 	 [(357,1)0.837978] 	 [(29,9)0.983862] 	 0.851723 	 1
357 19 	 [(357,2)0.901054] 	 [(584,10)0.975578] 	 0.923610 	 1
357 20 	 [(357,2)0.902682] 	 [(716,2)0.981067] 	 0.920102 	 1
358 11 	 [(358,9)0.977972] 	 [(136,8)0.980317] 	 0.997608 	 1
358 12 	 [(358,1)0.910893] 	 [(418,3)0.975010] 	 0.934240 	 1
358 13 	 [(358,7)0.949776] 	 [(97,7)0.978106] 	 0.971036 	 1
358 14 	 [(358,1)0.776081] 	 [(112,2)0.972253] 	 0.798229 	 1
358 15 	 [(358,2)0.870447] 	 [(168,4)0.981447] 	 0.886902 	 1
358 16 	 [(358,2)0.851382] 	 [(707,1)0.976191] 	 0.872147 	 1
358 17 	 [(358,2)0.812575] 	 [(508,2)0.972843] 	 0.835258 	 1
358 18 	 [(358,2)0.877055] 	 [(510,1)0.978663] 	 0.896177 	 1
358 19 	 [(358,2)0.937320] 	 [(694,6)0.979703] 	 0.956739 	 1
358 20 	 [(358,2)0.773505] 	 [(97,9)0.973912] 	 0.794225 	 1
359 11 	 [(359,10)0.307476] 	 [(515,1)0.982005] 	 0.313110 	 1
359 12 	 [(359,1)0.414865] 	 [(21,9)0.984934] 	 0.421211 	 1
